Acceleration - Average Points,128th,44.19,
Acceleration - Best Result,129th,2nd,x1
Acceleration - Total,355th,220.97,
AutoX - Average Points,273rd,43.92,
AutoX - Best Result,284th,7th,x1
AutoX - Total,389th,219.62,
Business Presentation - Average Points,59th,59.21,
Business Presentation - Best Result,244th,4th,x1
Business Presentation - Total,440th,296.03,
Cost - Average Points,350th,58.14,
Cost - Best Result,208th,3rd,x1
Cost - Total,475th,290.69,
Endurance - Average Points,35th,155.99,
Endurance - Best Result,230th,6th,x2
Endurance - Total,253rd,779.96,
Engineering Design - Average Points,58th,105.4,
Engineering Design - Best Result,319th,9th,x1
Engineering Design - Total,409th,527.0,
Fuel - Average Points,149th,23.0,
Fuel - Best Result,151st,3rd,x1
Fuel - Total,321st,115.0,
Points - Average Points,79th,517.4,
Points - Total,372nd,2587,
Skidpad - Average Points,124th,27.08,
Skidpad - Best Result,247th,7th,x2
Skidpad - Total,320th,135.38,
