Acceleration - Average Points,76th,49.96,
Acceleration - Best Result,505th,20th,x1
Acceleration - Total,555th,49.96,
AutoX - Average Points,94th,73.09,
AutoX - Best Result,586th,30th,x1
AutoX - Total,537th,73.09,
Business Presentation - Average Points,2nd,70.24,
Business Presentation - Best Result,194th,3rd,x1
Business Presentation - Total,710th,70.24,
Cost - Average Points,872nd,-286.5,
Cost - Best Result,834th,69th,x1
Cost - Total,871st,-286.5,
Endurance - Average Points,29th,162.74,
Endurance - Best Result,549th,22nd,x1
Endurance - Total,474th,162.74,
Engineering Design - Average Points,6th,131.0,
Engineering Design - Best Result,269th,7th,x1
Engineering Design - Total,655th,131.0,
Fuel - Average Points,98th,27.34,
Fuel - Best Result,431st,17th,x1
Fuel - Total,483rd,27.34,
Points - Average Points,416th,260.0,
Points - Total,716th,260,
Skidpad - Average Points,74th,32.25,
Skidpad - Best Result,392nd,13th,x1
Skidpad - Total,522nd,32.25,
