Acceleration - Average Points,45th,54.09,
Acceleration - Best Result,292nd,6th,x1
Acceleration - Total,189th,595.04,
AutoX - Average Points,54th,83.6,
AutoX - Best Result,173rd,3rd,x2
AutoX - Total,177th,919.63,
Business Presentation - Average Points,55th,59.43,
Business Presentation - Best Result,122nd,1st,x1
Business Presentation - Total,278th,653.7,
Cost - Average Points,60th,72.91,
Cost - Best Result,285th,4th,x1
Cost - Total,268th,801.97,
Endurance - Average Points,54th,142.16,
Endurance - Best Result,219th,4th,x1
Endurance - Total,159th,1563.74,
Engineering Design - Average Points,48th,109.09,
Engineering Design - Best Result,71st,1st,x1
Engineering Design - Total,240th,1200.0,
Fuel - Average Points,267th,15.51,
Fuel - Best Result,436th,16th,x1
Fuel - Total,288th,170.64,
Points - Average Points,43rd,575.45,
Points - Total,197th,6330,
Skidpad - Average Points,24th,39.93,
Skidpad - Best Result,92nd,1st,x1
Skidpad - Total,141st,439.26,
