Acceleration - Average Points,578th,8.39,
Acceleration - Best Result,457th,15th,x2
Acceleration - Total,578th,41.95,
AutoX - Average Points,639th,4.5,
AutoX - Best Result,450th,14th,x2
AutoX - Total,620th,22.5,
Business Presentation - Average Points,574th,38.5,
Business Presentation - Best Result,577th,17th,x1
Business Presentation - Total,553rd,192.48,
Cost - Average Points,810th,14.18,
Cost - Best Result,464th,10th,x1
Cost - Total,715th,70.9,
Engineering Design - Average Points,573rd,55.6,
Engineering Design - Best Result,540th,18th,x2
Engineering Design - Total,553rd,278.0,
Points - Average Points,722nd,124.8,
Points - Total,618th,624,
Skidpad - Average Points,575th,3.52,
Skidpad - Best Result,423rd,14th,x1
Skidpad - Total,575th,17.6,
