Acceleration - Average Points,634th,2.5,
Acceleration - Best Result,656th,83rd,x1
Acceleration - Total,626th,12.5,
AutoX - Average Points,629th,4.1,
AutoX - Best Result,692nd,86th,x1
AutoX - Total,614th,20.5,
Business Presentation - Average Points,388th,45.02,
Business Presentation - Best Result,655th,26th,x1
Business Presentation - Total,503rd,225.1,
Cost - Average Points,171st,66.06,
Cost - Best Result,700th,33rd,x1
Cost - Total,450th,330.3,
Endurance - Average Points,549th,10.6,
Endurance - Best Result,632nd,46th,x2
Endurance - Total,543rd,53.0,
Engineering Design - Average Points,515th,59.0,
Engineering Design - Best Result,785th,51st,x1
Engineering Design - Total,513th,295.0,
Points - Average Points,548th,187.2,
Points - Total,537th,936,
Skidpad - Average Points,594th,1.9,
Skidpad - Best Result,646th,83rd,x2
Skidpad - Total,593rd,9.5,
