Acceleration - Average Points,352nd,25.55,
Acceleration - Best Result,385th,10th,x1
Acceleration - Total,250th,434.43,
AutoX - Average Points,409th,27.68,
AutoX - Best Result,593rd,29th,x1
AutoX - Total,288th,470.61,
Business Presentation - Average Points,511th,41.17,
Business Presentation - Best Result,647th,23rd,x1
Business Presentation - Total,257th,699.95,
Cost - Average Points,98th,69.76,
Cost - Best Result,525th,13th,x1
Cost - Total,154th,1185.97,
Endurance - Average Points,407th,36.12,
Endurance - Best Result,590th,26th,x1
Endurance - Total,293rd,614.07,
Engineering Design - Average Points,455th,64.41,
Engineering Design - Best Result,373rd,10th,x1
Engineering Design - Total,269th,1095.0,
Fuel - Average Points,183rd,20.51,
Fuel - Best Result,181st,4th,x2
Fuel - Total,153rd,348.6,
Points - Average Points,355th,296.35,
Points - Total,245th,5038,
Skidpad - Average Points,397th,11.07,
Skidpad - Best Result,571st,29th,x1
Skidpad - Total,283rd,188.11,
