Acceleration - Average Points,229th,34.92,
Acceleration - Best Result,58th,1st,x1
Acceleration - Total,204th,523.79,
AutoX - Average Points,209th,53.12,
AutoX - Best Result,268th,7th,x1
AutoX - Total,194th,796.77,
Business Presentation - Average Points,263rd,50.23,
Business Presentation - Best Result,74th,1st,x1
Business Presentation - Total,204th,753.42,
Cost - Average Points,333rd,58.89,
Cost - Best Result,449th,11th,x1
Cost - Total,220th,883.41,
Endurance - Average Points,191st,86.66,
Endurance - Best Result,247th,6th,x1
Endurance - Total,169th,1299.84,
Engineering Design - Average Points,168th,89.6,
Engineering Design - Best Result,83rd,2nd,x1
Engineering Design - Total,187th,1344.0,
Fuel - Average Points,239th,17.02,
Fuel - Best Result,97th,2nd,x1
Fuel - Total,198th,255.27,
Points - Average Points,179th,406.13,
Points - Total,185th,6092,
Skidpad - Average Points,271st,16.24,
Skidpad - Best Result,108th,2nd,x1
Skidpad - Total,224th,243.67,
