Acceleration - Average Points,632nd,3.12,
Acceleration - Best Result,664th,85th,x1
Acceleration - Total,606th,28.1,
AutoX - Average Points,684th,1.67,
AutoX - Best Result,682nd,57th,x1
AutoX - Total,633rd,15.0,
Business Presentation - Average Points,814th,20.37,
Business Presentation - Best Result,827th,60th,x1
Business Presentation - Total,550th,183.35,
Cost - Average Points,212th,64.52,
Cost - Best Result,148th,2nd,x1
Cost - Total,350th,580.68,
Endurance - Average Points,505th,18.6,
Endurance - Best Result,520th,19th,x1
Endurance - Total,471st,167.43,
Engineering Design - Average Points,542nd,56.67,
Engineering Design - Best Result,774th,46th,x1
Engineering Design - Total,426th,510.0,
Points - Average Points,606th,165.44,
Points - Total,468th,1489,
Skidpad - Average Points,644th,0.39,
Skidpad - Best Result,652nd,83rd,x1
Skidpad - Total,620th,3.5,
