Acceleration - Average Points,430th,20.56,
Acceleration - Best Result,230th,5th,x2
Acceleration - Total,312th,308.35,
AutoX - Average Points,476th,20.67,
AutoX - Best Result,133rd,2nd,x1
AutoX - Total,346th,310.06,
Business Presentation - Average Points,225th,51.77,
Business Presentation - Best Result,57th,1st,x1
Business Presentation - Total,224th,776.51,
Cost - Average Points,137th,68.01,
Cost - Best Result,60th,1st,x1
Cost - Total,203rd,1020.08,
Endurance - Average Points,337th,47.11,
Endurance - Best Result,183rd,4th,x2
Endurance - Total,280th,706.68,
Engineering Design - Average Points,288th,76.75,
Engineering Design - Best Result,40th,1st,x1
Engineering Design - Total,255th,1151.24,
Fuel - Average Points,227th,17.97,
Fuel - Best Result,41st,1st,x1
Fuel - Total,204th,269.6,
Points - Average Points,302nd,327.0,
Points - Total,254th,4905,
Skidpad - Average Points,177th,24.44,
Skidpad - Best Result,20th,1st,x2
Skidpad - Total,181st,366.66,
