Acceleration - Average Points,325th,27.94,
Acceleration - Best Result,281st,6th,x1
Acceleration - Total,275th,391.22,
AutoX - Average Points,335th,36.31,
AutoX - Best Result,187th,3rd,x1
AutoX - Total,275th,508.32,
Business Presentation - Average Points,410th,45.02,
Business Presentation - Best Result,474th,11th,x1
Business Presentation - Total,288th,630.27,
Cost - Average Points,413th,54.6,
Cost - Best Result,431st,9th,x1
Cost - Total,280th,764.37,
Endurance - Average Points,271st,65.06,
Endurance - Best Result,313th,7th,x1
Endurance - Total,245th,910.81,
Engineering Design - Average Points,221st,83.04,
Engineering Design - Best Result,247th,6th,x1
Engineering Design - Total,251st,1162.6,
Fuel - Average Points,311th,13.29,
Fuel - Best Result,237th,5th,x1
Fuel - Total,271st,186.05,
Points - Average Points,272nd,343.29,
Points - Total,260th,4806,
Skidpad - Average Points,265th,17.73,
Skidpad - Best Result,225th,5th,x1
Skidpad - Total,241st,248.26,
