Acceleration - Average Points,615th,4.09,
Acceleration - Best Result,640th,48th,x1
Acceleration - Total,575th,40.94,
AutoX - Average Points,505th,15.78,
AutoX - Best Result,657th,45th,x1
AutoX - Total,443rd,157.78,
Business Presentation - Average Points,794th,23.3,
Business Presentation - Best Result,769th,41st,x1
Business Presentation - Total,504th,232.96,
Cost - Average Points,740th,24.51,
Cost - Best Result,639th,25th,x2
Cost - Total,517th,245.14,
Endurance - Average Points,481st,21.26,
Endurance - Best Result,551st,22nd,x1
Endurance - Total,450th,212.65,
Engineering Design - Average Points,685th,43.7,
Engineering Design - Best Result,699th,35th,x1
Engineering Design - Total,453rd,437.0,
Fuel - Average Points,255th,15.86,
Fuel - Best Result,279th,7th,x1
Fuel - Total,289th,158.63,
Points - Average Points,648th,146.4,
Points - Total,473rd,1464,
Skidpad - Average Points,600th,1.83,
Skidpad - Best Result,627th,43rd,x1
Skidpad - Total,564th,18.32,
