Acceleration - Average Points,554th,10.27,
Acceleration - Best Result,631st,42nd,x2
Acceleration - Total,486th,92.45,
AutoX - Average Points,525th,13.82,
AutoX - Best Result,630th,36th,x1
AutoX - Total,484th,124.35,
Business Presentation - Average Points,633rd,36.03,
Business Presentation - Best Result,809th,49th,x1
Business Presentation - Total,439th,324.3,
Cost - Average Points,522nd,48.47,
Cost - Best Result,553rd,15th,x1
Cost - Total,420th,436.25,
Endurance - Average Points,413th,34.97,
Endurance - Best Result,278th,6th,x1
Endurance - Total,401st,314.72,
Engineering Design - Average Points,661st,48.11,
Engineering Design - Best Result,395th,11th,x1
Engineering Design - Total,466th,433.0,
Fuel - Average Points,522nd,0.64,
Fuel - Best Result,500th,26th,x1
Fuel - Total,523rd,5.78,
Points - Average Points,550th,191.89,
Points - Total,462nd,1727,
Skidpad - Average Points,516th,6.2,
Skidpad - Best Result,578th,30th,x1
Skidpad - Total,471st,55.78,
