Acceleration - Average Points,333rd,27.2,
Acceleration - Best Result,351st,10th,x1
Acceleration - Total,224th,489.58,
AutoX - Average Points,345th,34.82,
AutoX - Best Result,437th,14th,x1
AutoX - Total,236th,626.69,
Business Presentation - Average Points,562nd,38.39,
Business Presentation - Best Result,577th,20th,x1
Business Presentation - Total,246th,691.09,
Cost - Average Points,313th,59.42,
Cost - Best Result,24th,1st,x2
Cost - Total,173rd,1069.5,
Endurance - Average Points,319th,50.64,
Endurance - Best Result,279th,7th,x1
Endurance - Total,234th,911.48,
Engineering Design - Average Points,408th,67.89,
Engineering Design - Best Result,416th,13th,x1
Engineering Design - Total,223rd,1222.0,
Fuel - Average Points,320th,12.46,
Fuel - Best Result,398th,14th,x1
Fuel - Total,228th,224.26,
Points - Average Points,350th,296.56,
Points - Total,230th,5338,
Skidpad - Average Points,446th,9.03,
Skidpad - Best Result,538th,25th,x1
Skidpad - Total,299th,162.49,
