Acceleration - Average Points,33rd,55.94,
Acceleration - Best Result,62nd,1st,x1
Acceleration - Total,178th,615.37,
AutoX - Average Points,169th,58.37,
AutoX - Best Result,282nd,7th,x3
AutoX - Total,237th,642.03,
Business Presentation - Average Points,426th,44.59,
Business Presentation - Best Result,293rd,5th,x1
Business Presentation - Total,345th,490.47,
Cost - Average Points,257th,62.59,
Cost - Best Result,373rd,7th,x1
Cost - Total,305th,688.44,
Endurance - Average Points,167th,96.07,
Endurance - Best Result,201st,4th,x1
Endurance - Total,213th,1056.77,
Engineering Design - Average Points,128th,95.72,
Engineering Design - Best Result,213th,5th,x1
Engineering Design - Total,279th,1052.92,
Fuel - Average Points,85th,28.12,
Fuel - Best Result,313th,8th,x1
Fuel - Total,179th,309.37,
Points - Average Points,132nd,457.36,
Points - Total,246th,5031,
Skidpad - Average Points,68th,33.27,
Skidpad - Best Result,118th,2nd,x1
Skidpad - Total,183rd,366.02,
