Business Presentation - Average Points,757th,27.62,
Business Presentation - Best Result,800th,51st,x1
Business Presentation - Total,823rd,27.62,
Cost - Average Points,690th,30.0,
Cost - Best Result,751st,42nd,x1
Cost - Total,776th,30.0,
Engineering Design - Average Points,848th,11.0,
Engineering Design - Best Result,786th,51st,x1
Engineering Design - Total,852nd,11.0,
Points - Average Points,849th,39.0,
Points - Total,851st,39,
