Acceleration - Average Points,616th,3.5,
Acceleration - Best Result,641st,56th,x1
Acceleration - Total,652nd,3.5,
AutoX - Average Points,625th,4.5,
AutoX - Best Result,639th,43rd,x1
AutoX - Total,691st,4.5,
Business Presentation - Average Points,415th,44.44,
Business Presentation - Best Result,805th,53rd,x1
Business Presentation - Total,756th,44.44,
Cost - Average Points,759th,20.43,
Cost - Best Result,836th,71st,x1
Cost - Total,801st,20.43,
Endurance - Average Points,452nd,25.0,
Endurance - Best Result,553rd,24th,x1
Endurance - Total,585th,25.0,
Engineering Design - Average Points,616th,50.0,
Engineering Design - Best Result,815th,59th,x1
Engineering Design - Total,770th,50.0,
Points - Average Points,643rd,146.0,
Points - Total,771st,146,
Skidpad - Average Points,28th,37.9,
Skidpad - Best Result,609th,42nd,x1
Skidpad - Total,489th,37.9,
