Acceleration - Average Points,257th,32.94,
Acceleration - Best Result,298th,7th,x1
Acceleration - Total,111th,856.36,
AutoX - Average Points,283rd,43.87,
AutoX - Best Result,411th,12th,x1
AutoX - Total,141st,1140.69,
Business Presentation - Average Points,271st,50.42,
Business Presentation - Best Result,317th,6th,x1
Business Presentation - Total,93rd,1311.0,
Cost - Average Points,351st,58.13,
Cost - Best Result,396th,8th,x1
Cost - Total,101st,1511.28,
Endurance - Average Points,267th,66.42,
Endurance - Best Result,415th,12th,x1
Endurance - Total,149th,1726.84,
Engineering Design - Average Points,466th,63.09,
Engineering Design - Best Result,415th,12th,x1
Engineering Design - Total,147th,1640.25,
Fuel - Average Points,326th,12.46,
Fuel - Best Result,373rd,12th,x1
Fuel - Total,174th,323.92,
Points - Average Points,270th,345.65,
Points - Total,123rd,8987,
Skidpad - Average Points,250th,18.73,
Skidpad - Best Result,384th,12th,x1
Skidpad - Total,123rd,486.88,
