Acceleration - Average Points,523rd,13.25,
Acceleration - Best Result,535th,22nd,x1
Acceleration - Total,469th,106.0,
AutoX - Average Points,513th,15.4,
AutoX - Best Result,674th,49th,x1
AutoX - Total,487th,123.2,
Business Presentation - Average Points,661st,34.79,
Business Presentation - Best Result,828th,56th,x1
Business Presentation - Total,477th,278.3,
Cost - Average Points,433rd,53.82,
Cost - Best Result,781st,43rd,x1
Cost - Total,424th,430.6,
Endurance - Average Points,526th,16.62,
Endurance - Best Result,594th,27th,x1
Endurance - Total,503rd,133.0,
Engineering Design - Average Points,500th,60.62,
Engineering Design - Best Result,792nd,48th,x1
Engineering Design - Total,441st,485.0,
Fuel - Average Points,398th,8.39,
Fuel - Best Result,453rd,19th,x1
Fuel - Total,412th,67.1,
Points - Average Points,539th,195.88,
Points - Total,474th,1567,
Skidpad - Average Points,536th,5.28,
Skidpad - Best Result,636th,46th,x1
Skidpad - Total,501st,42.2,
