Acceleration - Average Points,574th,7.3,
Acceleration - Best Result,592nd,35th,x1
Acceleration - Total,610th,21.9,
AutoX - Average Points,663rd,2.5,
AutoX - Best Result,628th,40th,x1
AutoX - Total,652nd,7.5,
Business Presentation - Average Points,729th,29.73,
Business Presentation - Best Result,734th,37th,x1
Business Presentation - Total,669th,89.18,
Cost - Average Points,646th,36.33,
Cost - Best Result,650th,27th,x1
Cost - Total,624th,109.0,
Engineering Design - Average Points,739th,36.67,
Engineering Design - Best Result,702nd,37th,x1
Engineering Design - Total,676th,110.0,
Points - Average Points,738th,113.0,
Points - Total,672nd,339,
Skidpad - Average Points,624th,0.83,
Skidpad - Best Result,593rd,38th,x1
Skidpad - Total,628th,2.5,
