Business Presentation - Average Points,773rd,27.84,
Business Presentation - Best Result,440th,10th,x1
Business Presentation - Total,609th,139.21,
Cost - Average Points,655th,37.84,
Cost - Best Result,391st,8th,x2
Cost - Total,579th,189.19,
Endurance - Average Points,656th,0.8,
Endurance - Best Result,487th,16th,x1
Endurance - Total,652nd,4.0,
Engineering Design - Average Points,791st,30.02,
Engineering Design - Best Result,397th,11th,x1
Engineering Design - Total,645th,150.11,
Points - Average Points,791st,92.4,
Points - Total,660th,462,
