Acceleration - Average Points,291st,30.48,
Acceleration - Best Result,262nd,6th,x1
Acceleration - Total,195th,579.16,
AutoX - Average Points,274th,45.03,
AutoX - Best Result,284th,7th,x1
AutoX - Total,189th,855.56,
Business Presentation - Average Points,458th,43.43,
Business Presentation - Best Result,677th,26th,x1
Business Presentation - Total,194th,825.25,
Cost - Average Points,418th,54.19,
Cost - Best Result,445th,10th,x1
Cost - Total,198th,1029.67,
Endurance - Average Points,183rd,89.85,
Endurance - Best Result,223rd,5th,x1
Endurance - Total,153rd,1707.21,
Engineering Design - Average Points,396th,68.86,
Engineering Design - Best Result,271st,7th,x1
Engineering Design - Total,217th,1308.29,
Fuel - Average Points,240th,17.3,
Fuel - Best Result,255th,6th,x1
Fuel - Total,169th,328.74,
Points - Average Points,246th,359.32,
Points - Total,181st,6827,
Skidpad - Average Points,353rd,12.9,
Skidpad - Best Result,493rd,19th,x1
Skidpad - Total,246th,245.01,
