Acceleration - Average Points,18th,60.59,
Acceleration - Best Result,37th,1st,x2
Acceleration - Total,58th,1332.92,
AutoX - Average Points,2nd,123.27,
AutoX - Best Result,13th,1st,x5
AutoX - Total,29th,2712.02,
Business Presentation - Average Points,36th,61.29,
Business Presentation - Best Result,91st,1st,x1
Business Presentation - Total,87th,1348.28,
Cost - Average Points,218th,64.55,
Cost - Best Result,337th,6th,x1
Cost - Total,110th,1420.04,
Endurance - Average Points,28th,164.59,
Endurance - Best Result,12th,1st,x5
Endurance - Total,52nd,3620.95,
Engineering Design - Average Points,82nd,103.73,
Engineering Design - Best Result,99th,2nd,x1
Engineering Design - Total,89th,2282.0,
Fuel - Average Points,90th,27.93,
Fuel - Best Result,64th,1st,x1
Fuel - Total,71st,614.4,
Points - Average Points,13th,644.77,
Points - Total,61st,14185,
Skidpad - Average Points,28th,38.81,
Skidpad - Best Result,73rd,1st,x1
Skidpad - Total,59th,853.73,
