Acceleration - Average Points,149th,41.89,
Acceleration - Best Result,167th,3rd,x1
Acceleration - Total,175th,586.49,
AutoX - Average Points,198th,54.78,
AutoX - Best Result,276th,7th,x1
AutoX - Total,199th,766.87,
Business Presentation - Average Points,419th,44.3,
Business Presentation - Best Result,375th,9th,x1
Business Presentation - Total,268th,620.22,
Cost - Average Points,588th,42.79,
Cost - Best Result,351st,7th,x1
Cost - Total,332nd,599.04,
Endurance - Average Points,297th,55.42,
Endurance - Best Result,323rd,9th,x2
Endurance - Total,255th,775.9,
Engineering Design - Average Points,363rd,70.43,
Engineering Design - Best Result,365th,11th,x1
Engineering Design - Total,271st,986.0,
Fuel - Average Points,52nd,34.94,
Fuel - Best Result,106th,2nd,x1
Fuel - Total,89th,489.1,
Points - Average Points,234th,366.57,
Points - Total,224th,5132,
Skidpad - Average Points,166th,24.04,
Skidpad - Best Result,259th,7th,x1
Skidpad - Total,173rd,336.6,
