Acceleration - Average Points,226th,35.58,
Acceleration - Best Result,606th,34th,x1
Acceleration - Total,404th,177.9,
AutoX - Average Points,278th,44.6,
AutoX - Best Result,539th,22nd,x1
AutoX - Total,401st,223.0,
Business Presentation - Average Points,571st,38.56,
Business Presentation - Best Result,835th,59th,x2
Business Presentation - Total,552nd,192.8,
Cost - Average Points,396th,55.48,
Cost - Best Result,404th,8th,x1
Cost - Total,501st,277.4,
Endurance - Average Points,429th,32.38,
Endurance - Best Result,634th,36th,x1
Endurance - Total,483rd,161.9,
Engineering Design - Average Points,369th,71.0,
Engineering Design - Best Result,699th,33rd,x1
Engineering Design - Total,504th,355.0,
Fuel - Average Points,40th,38.2,
Fuel - Best Result,447th,18th,x1
Fuel - Total,262nd,191.0,
Points - Average Points,288th,331.8,
Points - Total,466th,1659,
Skidpad - Average Points,159th,25.66,
Skidpad - Best Result,569th,29th,x1
Skidpad - Total,354th,128.3,
