Business Presentation - Average Points,777th,25.13,
Business Presentation - Best Result,709th,34th,x1
Business Presentation - Total,831st,25.13,
Cost - Average Points,660th,35.25,
Cost - Best Result,695th,32nd,x1
Cost - Total,763rd,35.25,
Engineering Design - Average Points,820th,21.9,
Engineering Design - Best Result,729th,39th,x1
Engineering Design - Total,838th,21.9,
Points - Average Points,791st,82.0,
Points - Total,827th,82,
