Acceleration - Average Points,516th,12.98,
Acceleration - Best Result,486th,19th,x1
Acceleration - Total,607th,25.97,
AutoX - Average Points,669th,2.25,
AutoX - Best Result,478th,18th,x1
AutoX - Total,692nd,4.5,
Business Presentation - Average Points,850th,12.86,
Business Presentation - Best Result,612th,22nd,x1
Business Presentation - Total,829th,25.71,
Cost - Average Points,794th,13.5,
Cost - Best Result,580th,20th,x1
Cost - Total,785th,27.0,
Endurance - Average Points,600th,4.0,
Endurance - Best Result,562nd,25th,x1
Endurance - Total,632nd,8.0,
Engineering Design - Average Points,806th,24.44,
Engineering Design - Best Result,538th,20th,x1
Engineering Design - Total,774th,48.89,
Points - Average Points,813th,72.0,
Points - Total,773rd,144,
Skidpad - Average Points,598th,1.75,
Skidpad - Best Result,476th,19th,x1
Skidpad - Total,625th,3.5,
