Acceleration - Average Points,349th,25.48,
Acceleration - Best Result,67th,1st,x1
Acceleration - Total,269th,356.71,
AutoX - Average Points,71st,80.24,
AutoX - Best Result,108th,2nd,x3
AutoX - Total,129th,1123.38,
Business Presentation - Average Points,78th,57.9,
Business Presentation - Best Result,17th,1st,x3
Business Presentation - Total,178th,810.57,
Cost - Average Points,509th,48.54,
Cost - Best Result,196th,3rd,x1
Cost - Total,298th,679.61,
Endurance - Average Points,49th,143.68,
Endurance - Best Result,55th,1st,x1
Endurance - Total,118th,2011.58,
Engineering Design - Average Points,111th,97.51,
Engineering Design - Best Result,50th,1st,x1
Engineering Design - Total,181st,1365.1,
Fuel - Average Points,444th,4.95,
Fuel - Best Result,432nd,18th,x1
Fuel - Total,394th,69.31,
Points - Average Points,113th,474.29,
Points - Total,167th,6640,
Skidpad - Average Points,254th,17.43,
Skidpad - Best Result,68th,1st,x1
Skidpad - Total,223rd,244.01,
