Acceleration - Average Points,470th,16.94,
Acceleration - Best Result,663rd,84th,x1
Acceleration - Total,620th,16.94,
AutoX - Average Points,229th,50.27,
AutoX - Best Result,684th,58th,x1
AutoX - Total,571st,50.27,
Business Presentation - Average Points,409th,44.55,
Business Presentation - Best Result,845th,76th,x1
Business Presentation - Total,762nd,44.55,
Cost - Average Points,119th,68.4,
Cost - Best Result,852nd,93rd,x1
Cost - Total,702nd,68.4,
Engineering Design - Average Points,504th,60.0,
Engineering Design - Best Result,846th,77th,x1
Engineering Design - Total,765th,60.0,
Points - Average Points,457th,240.0,
Points - Total,728th,240,
