Acceleration - Average Points,190th,38.06,
Acceleration - Best Result,135th,2nd,x1
Acceleration - Total,56th,1294.18,
AutoX - Average Points,111th,70.25,
AutoX - Best Result,183rd,3rd,x1
AutoX - Total,39th,2388.35,
Business Presentation - Average Points,123rd,55.81,
Business Presentation - Best Result,23rd,1st,x3
Business Presentation - Total,35th,1897.43,
Cost - Average Points,259th,62.39,
Cost - Best Result,358th,7th,x1
Cost - Total,43rd,2121.27,
Endurance - Average Points,169th,93.73,
Endurance - Best Result,72nd,1st,x1
Endurance - Total,59th,3186.79,
Engineering Design - Average Points,177th,88.67,
Engineering Design - Best Result,100th,2nd,x1
Engineering Design - Total,49th,3014.7,
Fuel - Average Points,303rd,13.42,
Fuel - Best Result,329th,10th,x2
Fuel - Total,101st,456.41,
Points - Average Points,136th,447.15,
Points - Total,49th,15203,
Skidpad - Average Points,155th,24.83,
Skidpad - Best Result,159th,3rd,x1
Skidpad - Total,53rd,844.39,
