Acceleration - Average Points,129th,44.35,
Acceleration - Best Result,619th,41st,x1
Acceleration - Total,566th,44.35,
AutoX - Average Points,62nd,82.0,
AutoX - Best Result,626th,37th,x1
AutoX - Total,523rd,82.0,
Business Presentation - Average Points,632nd,35.15,
Business Presentation - Best Result,820th,58th,x1
Business Presentation - Total,790th,35.15,
Cost - Average Points,783rd,16.36,
Cost - Best Result,797th,54th,x1
Cost - Total,812th,16.36,
Endurance - Average Points,355th,43.16,
Endurance - Best Result,621st,36th,x1
Endurance - Total,558th,43.16,
Engineering Design - Average Points,538th,57.0,
Engineering Design - Best Result,783rd,49th,x1
Engineering Design - Total,768th,57.0,
Points - Average Points,294th,328.0,
Points - Total,688th,328,
Skidpad - Average Points,8th,50.23,
Skidpad - Best Result,399th,14th,x1
Skidpad - Total,473rd,50.23,
