Acceleration - Average Points,434th,19.64,
Acceleration - Best Result,442nd,14th,x1
Acceleration - Total,384th,196.45,
AutoX - Average Points,404th,28.11,
AutoX - Best Result,442nd,14th,x1
AutoX - Total,362nd,281.13,
Business Presentation - Average Points,461st,42.82,
Business Presentation - Best Result,391st,9th,x1
Business Presentation - Total,373rd,428.21,
Cost - Average Points,282nd,61.07,
Cost - Best Result,336th,6th,x1
Cost - Total,333rd,610.66,
Endurance - Average Points,398th,36.79,
Endurance - Best Result,350th,9th,x1
Endurance - Total,364th,367.88,
Engineering Design - Average Points,208th,84.46,
Engineering Design - Best Result,386th,11th,x1
Engineering Design - Total,321st,844.64,
Fuel - Average Points,81st,29.27,
Fuel - Best Result,24th,1st,x2
Fuel - Total,188th,292.73,
Points - Average Points,320th,314.3,
Points - Total,342nd,3143,
Skidpad - Average Points,362nd,11.97,
Skidpad - Best Result,383rd,12th,x1
Skidpad - Total,357th,119.69,
