Business Presentation - Average Points,836th,15.8,
Business Presentation - Best Result,853rd,88th,x1
Business Presentation - Total,850th,15.8,
Cost - Average Points,811th,9.7,
Cost - Best Result,850th,83rd,x1
Cost - Total,825th,9.7,
Engineering Design - Average Points,568th,55.0,
Engineering Design - Best Result,834th,69th,x1
Engineering Design - Total,770th,55.0,
Points - Average Points,864th,20.0,
Points - Total,864th,20,
