Acceleration - Average Points,92nd,48.38,
Acceleration - Best Result,33rd,1st,x2
Acceleration - Total,36th,1548.13,
AutoX - Average Points,206th,53.72,
AutoX - Best Result,197th,4th,x1
AutoX - Total,70th,1719.09,
Business Presentation - Average Points,86th,57.53,
Business Presentation - Best Result,71st,1st,x1
Business Presentation - Total,37th,1840.92,
Cost - Average Points,64th,72.69,
Cost - Best Result,174th,3rd,x2
Cost - Total,31st,2326.11,
Endurance - Average Points,141st,106.37,
Endurance - Best Result,148th,3rd,x1
Endurance - Total,48th,3403.87,
Engineering Design - Average Points,105th,98.61,
Engineering Design - Best Result,105th,3rd,x2
Engineering Design - Total,40th,3155.53,
Fuel - Average Points,115th,25.2,
Fuel - Best Result,211th,5th,x1
Fuel - Total,32nd,806.31,
Points - Average Points,94th,495.72,
Points - Total,40th,15863,
Skidpad - Average Points,51st,34.78,
Skidpad - Best Result,21st,1st,x2
Skidpad - Total,27th,1113.03,
