Acceleration - Average Points,441st,19.28,
Acceleration - Best Result,396th,12th,x1
Acceleration - Total,404th,173.53,
AutoX - Average Points,310th,38.64,
AutoX - Best Result,492nd,19th,x1
AutoX - Total,327th,347.72,
Business Presentation - Average Points,787th,23.84,
Business Presentation - Best Result,513th,15th,x1
Business Presentation - Total,526th,214.55,
Cost - Average Points,813th,9.16,
Cost - Best Result,743rd,38th,x1
Cost - Total,675th,82.4,
Endurance - Average Points,491st,20.66,
Endurance - Best Result,529th,20th,x1
Endurance - Total,462nd,185.93,
Engineering Design - Average Points,488th,60.44,
Engineering Design - Best Result,439th,14th,x1
Engineering Design - Total,413th,544.0,
Fuel - Average Points,490th,2.49,
Fuel - Best Result,335th,10th,x1
Fuel - Total,490th,22.42,
Points - Average Points,568th,179.0,
Points - Total,458th,1611,
Skidpad - Average Points,422nd,9.98,
Skidpad - Best Result,397th,14th,x1
Skidpad - Total,389th,89.82,
