Acceleration - Average Points,50th,52.7,
Acceleration - Best Result,206th,5th,x3
Acceleration - Total,66th,1159.41,
AutoX - Average Points,252nd,47.68,
AutoX - Best Result,257th,7th,x1
AutoX - Total,141st,1048.88,
Business Presentation - Average Points,68th,58.39,
Business Presentation - Best Result,130th,2nd,x1
Business Presentation - Total,89th,1284.59,
Cost - Average Points,164th,66.38,
Cost - Best Result,178th,3rd,x1
Cost - Total,99th,1460.28,
Endurance - Average Points,170th,93.59,
Endurance - Best Result,133rd,3rd,x1
Endurance - Total,116th,2059.04,
Engineering Design - Average Points,90th,101.22,
Engineering Design - Best Result,109th,3rd,x1
Engineering Design - Total,86th,2226.86,
Fuel - Average Points,95th,27.42,
Fuel - Best Result,238th,6th,x1
Fuel - Total,65th,603.2,
Points - Average Points,109th,479.41,
Points - Total,92nd,10547,
Skidpad - Average Points,54th,34.24,
Skidpad - Best Result,36th,1st,x1
Skidpad - Total,64th,753.18,
