Acceleration - Average Points,578th,7.54,
Acceleration - Best Result,579th,30th,x1
Acceleration - Total,580th,37.72,
AutoX - Average Points,660th,3.0,
AutoX - Best Result,654th,45th,x2
AutoX - Total,634th,15.0,
Business Presentation - Average Points,832nd,16.2,
Business Presentation - Best Result,750th,38th,x1
Business Presentation - Total,697th,80.99,
Cost - Average Points,682nd,32.89,
Cost - Best Result,646th,26th,x2
Cost - Total,585th,164.47,
Endurance - Average Points,605th,3.6,
Endurance - Best Result,610th,32nd,x1
Endurance - Total,603rd,18.0,
Engineering Design - Average Points,725th,39.8,
Engineering Design - Best Result,706th,36th,x1
Engineering Design - Total,590th,199.0,
Points - Average Points,761st,103.4,
Points - Total,627th,517,
Skidpad - Average Points,637th,0.5,
Skidpad - Best Result,625th,43rd,x1
Skidpad - Total,640th,2.5,
