Acceleration - Average Points,389th,23.28,
Acceleration - Best Result,390th,10th,x1
Acceleration - Total,270th,395.8,
AutoX - Average Points,360th,33.16,
AutoX - Best Result,314th,7th,x1
AutoX - Total,256th,563.66,
Business Presentation - Average Points,384th,45.72,
Business Presentation - Best Result,310th,5th,x1
Business Presentation - Total,222nd,777.28,
Cost - Average Points,687th,34.44,
Cost - Best Result,545th,15th,x2
Cost - Total,354th,585.44,
Endurance - Average Points,417th,34.44,
Endurance - Best Result,454th,14th,x1
Endurance - Total,305th,585.41,
Engineering Design - Average Points,434th,65.8,
Engineering Design - Best Result,303rd,7th,x1
Engineering Design - Total,264th,1118.52,
Fuel - Average Points,431st,6.69,
Fuel - Best Result,298th,7th,x1
Fuel - Total,338th,113.75,
Points - Average Points,380th,284.59,
Points - Total,256th,4838,
Skidpad - Average Points,478th,7.83,
Skidpad - Best Result,533rd,23rd,x1
Skidpad - Total,347th,133.09,
