Acceleration - Average Points,283rd,31.05,
Acceleration - Best Result,479th,16th,x1
Acceleration - Total,237th,465.8,
AutoX - Average Points,524th,13.94,
AutoX - Best Result,408th,11th,x1
AutoX - Total,407th,209.16,
Business Presentation - Average Points,588th,38.02,
Business Presentation - Best Result,514th,13th,x1
Business Presentation - Total,310th,570.3,
Cost - Average Points,417th,54.38,
Cost - Best Result,439th,9th,x1
Cost - Total,266th,815.64,
Endurance - Average Points,566th,9.2,
Endurance - Best Result,640th,39th,x1
Endurance - Total,497th,138.0,
Engineering Design - Average Points,450th,64.67,
Engineering Design - Best Result,450th,13th,x1
Engineering Design - Total,297th,970.0,
Points - Average Points,507th,216.27,
Points - Total,342nd,3244,
Skidpad - Average Points,348th,13.04,
Skidpad - Best Result,317th,8th,x1
Skidpad - Total,275th,195.6,
