Acceleration - Average Points,388th,23.37,
Acceleration - Best Result,378th,10th,x1
Acceleration - Total,567th,46.74,
AutoX - Average Points,92nd,73.25,
AutoX - Best Result,189th,3rd,x1
AutoX - Total,467th,146.5,
Business Presentation - Average Points,765th,28.72,
Business Presentation - Best Result,739th,35th,x1
Business Presentation - Total,752nd,57.43,
Cost - Average Points,685th,34.5,
Cost - Best Result,698th,28th,x1
Cost - Total,718th,69.0,
Engineering Design - Average Points,720th,41.0,
Engineering Design - Best Result,782nd,45th,x1
Engineering Design - Total,747th,82.0,
Points - Average Points,614th,166.0,
Points - Total,702nd,332,
