Acceleration - Average Points,424th,20.65,
Acceleration - Best Result,360th,10th,x1
Acceleration - Total,249th,412.9,
AutoX - Average Points,281st,43.12,
AutoX - Best Result,310th,8th,x1
AutoX - Total,183rd,862.31,
Business Presentation - Average Points,197th,52.66,
Business Presentation - Best Result,190th,3rd,x1
Business Presentation - Total,122nd,1053.19,
Cost - Average Points,306th,59.85,
Cost - Best Result,540th,16th,x1
Cost - Total,141st,1196.97,
Endurance - Average Points,369th,40.77,
Endurance - Best Result,385th,11th,x1
Endurance - Total,253rd,815.41,
Engineering Design - Average Points,252nd,80.0,
Engineering Design - Best Result,232nd,6th,x1
Engineering Design - Total,146th,1600.0,
Fuel - Average Points,428th,6.53,
Fuel - Best Result,278th,7th,x1
Fuel - Total,314th,130.55,
Points - Average Points,310th,321.15,
Points - Total,180th,6423,
Skidpad - Average Points,230th,19.74,
Skidpad - Best Result,305th,9th,x2
Skidpad - Total,154th,394.79,
