Acceleration - Average Points,336th,26.46,
Acceleration - Best Result,435th,15th,x1
Acceleration - Total,277th,343.93,
AutoX - Average Points,423rd,26.2,
AutoX - Best Result,364th,11th,x1
AutoX - Total,326th,340.59,
Business Presentation - Average Points,598th,36.53,
Business Presentation - Best Result,262nd,5th,x1
Business Presentation - Total,334th,474.87,
Cost - Average Points,503rd,49.04,
Cost - Best Result,662nd,28th,x1
Cost - Total,314th,637.57,
Endurance - Average Points,468th,22.62,
Endurance - Best Result,559th,25th,x1
Endurance - Total,398th,294.12,
Engineering Design - Average Points,534th,57.31,
Engineering Design - Best Result,482nd,16th,x1
Engineering Design - Total,344th,745.0,
Fuel - Average Points,407th,7.38,
Fuel - Best Result,489th,27th,x1
Fuel - Total,351st,95.9,
Points - Average Points,468th,229.38,
Points - Total,342nd,2982,
Skidpad - Average Points,429th,9.32,
Skidpad - Best Result,601st,40th,x1
Skidpad - Total,339th,121.11,
