AutoX - Average Points,706th,0.54,
AutoX - Best Result,703rd,78th,x1
AutoX - Total,675th,7.5,
Business Presentation - Average Points,638th,35.87,
Business Presentation - Best Result,699th,28th,x1
Business Presentation - Total,340th,502.22,
Cost - Average Points,139th,67.89,
Cost - Best Result,39th,1st,x2
Cost - Total,220th,950.47,
Endurance - Average Points,632nd,2.43,
Endurance - Best Result,637th,37th,x1
Endurance - Total,577th,34.0,
Engineering Design - Average Points,737th,39.64,
Engineering Design - Best Result,649th,26th,x1
Engineering Design - Total,415th,555.0,
Points - Average Points,667th,144.5,
Points - Total,434th,2023,
Skidpad - Average Points,655th,0.36,
Skidpad - Best Result,620th,40th,x1
Skidpad - Total,623rd,5.0,
