AutoX - Average Points,696th,1.5,
AutoX - Best Result,403rd,11th,x1
AutoX - Total,706th,4.5,
Business Presentation - Average Points,89th,57.5,
Business Presentation - Best Result,221st,3rd,x1
Business Presentation - Total,577th,172.5,
Cost - Average Points,634th,40.06,
Cost - Best Result,345th,6th,x1
Cost - Total,636th,120.17,
Engineering Design - Average Points,721st,40.93,
Engineering Design - Best Result,448th,13th,x1
Engineering Design - Total,684th,122.8,
Points - Average Points,674th,140.0,
Points - Total,667th,420,
