Acceleration - Average Points,191st,38.05,
Acceleration - Best Result,226th,5th,x1
Acceleration - Total,412th,152.2,
AutoX - Average Points,84th,74.8,
AutoX - Best Result,141st,2nd,x1
AutoX - Total,341st,299.2,
Business Presentation - Average Points,57th,59.32,
Business Presentation - Best Result,127th,2nd,x2
Business Presentation - Total,491st,237.3,
Cost - Average Points,554th,45.02,
Cost - Best Result,430th,10th,x1
Cost - Total,564th,180.1,
Endurance - Average Points,18th,177.75,
Endurance - Best Result,154th,3rd,x1
Endurance - Total,267th,711.0,
Engineering Design - Average Points,1st,135.3,
Engineering Design - Best Result,124th,3rd,x1
Engineering Design - Total,406th,541.2,
Fuel - Average Points,246th,16.48,
Fuel - Best Result,277th,7th,x1
Fuel - Total,399th,65.9,
Points - Average Points,28th,599.0,
Points - Total,392nd,2396,
Skidpad - Average Points,4th,51.88,
Skidpad - Best Result,72nd,1st,x1
Skidpad - Total,246th,207.5,
