Acceleration - Average Points,98th,47.5,
Acceleration - Best Result,81st,1st,x1
Acceleration - Total,182nd,570.01,
AutoX - Average Points,384th,29.99,
AutoX - Best Result,351st,10th,x1
AutoX - Total,320th,359.85,
Business Presentation - Average Points,183rd,53.28,
Business Presentation - Best Result,248th,4th,x1
Business Presentation - Total,257th,639.33,
Cost - Average Points,56th,73.07,
Cost - Best Result,169th,2nd,x1
Cost - Total,221st,876.89,
Endurance - Average Points,344th,44.93,
Endurance - Best Result,390th,11th,x1
Endurance - Total,297th,539.16,
Engineering Design - Average Points,181st,88.31,
Engineering Design - Best Result,236th,6th,x1
Engineering Design - Total,256th,1059.71,
Fuel - Average Points,511th,0.5,
Fuel - Best Result,441st,19th,x1
Fuel - Total,508th,6.03,
Points - Average Points,264th,347.33,
Points - Total,275th,4168,
Skidpad - Average Points,177th,23.07,
Skidpad - Best Result,312th,9th,x1
Skidpad - Total,206th,276.84,
