Acceleration - Average Points,127th,44.42,
Acceleration - Best Result,39th,1st,x1
Acceleration - Total,99th,888.4,
AutoX - Average Points,250th,48.26,
AutoX - Best Result,121st,2nd,x1
AutoX - Total,162nd,965.3,
Business Presentation - Average Points,340th,47.01,
Business Presentation - Best Result,135th,2nd,x1
Business Presentation - Total,154th,940.29,
Cost - Average Points,571st,44.25,
Cost - Best Result,424th,10th,x1
Cost - Total,228th,885.01,
Endurance - Average Points,347th,45.28,
Endurance - Best Result,313th,8th,x2
Endurance - Total,236th,905.5,
Engineering Design - Average Points,224th,83.08,
Engineering Design - Best Result,219th,6th,x1
Engineering Design - Total,136th,1661.5,
Fuel - Average Points,382nd,8.88,
Fuel - Best Result,313th,9th,x1
Fuel - Total,271st,177.5,
Points - Average Points,270th,345.15,
Points - Total,168th,6903,
Skidpad - Average Points,109th,28.08,
Skidpad - Best Result,97th,2nd,x1
Skidpad - Total,99th,561.65,
