Business Presentation - Average Points,718th,30.78,
Business Presentation - Best Result,779th,45th,x1
Business Presentation - Total,613th,123.12,
Cost - Average Points,745th,24.17,
Cost - Best Result,707th,33rd,x2
Cost - Total,649th,96.66,
Engineering Design - Average Points,672nd,45.0,
Engineering Design - Best Result,784th,49th,x1
Engineering Design - Total,602nd,180.0,
Points - Average Points,785th,90.0,
Points - Total,670th,360,
