Acceleration - Average Points,296th,30.18,
Acceleration - Best Result,210th,4th,x1
Acceleration - Total,182nd,603.6,
AutoX - Average Points,341st,35.54,
AutoX - Best Result,438th,13th,x1
AutoX - Total,222nd,710.9,
Business Presentation - Average Points,628th,36.22,
Business Presentation - Best Result,729th,34th,x1
Business Presentation - Total,244th,724.42,
Cost - Average Points,477th,51.59,
Cost - Best Result,210th,3rd,x1
Cost - Total,196th,1031.8,
Endurance - Average Points,434th,31.09,
Endurance - Best Result,338th,8th,x1
Endurance - Total,290th,621.8,
Engineering Design - Average Points,517th,59.75,
Engineering Design - Best Result,320th,8th,x1
Engineering Design - Total,241st,1195.0,
Fuel - Average Points,202nd,19.33,
Fuel - Best Result,62nd,1st,x1
Fuel - Total,129th,386.6,
Points - Average Points,395th,277.15,
Points - Total,227th,5543,
Skidpad - Average Points,333rd,13.86,
Skidpad - Best Result,366th,11th,x1
Skidpad - Total,228th,277.3,
