Acceleration - Average Points,50th,52.9,
Acceleration - Best Result,112th,2nd,x1
Acceleration - Total,470th,105.81,
AutoX - Average Points,534th,13.05,
AutoX - Best Result,385th,11th,x1
AutoX - Total,619th,26.1,
Business Presentation - Average Points,814th,22.75,
Business Presentation - Best Result,756th,37th,x1
Business Presentation - Total,777th,45.5,
Cost - Average Points,546th,46.21,
Cost - Best Result,664th,25th,x1
Cost - Total,675th,92.42,
Endurance - Average Points,133rd,110.4,
Endurance - Best Result,189th,4th,x1
Endurance - Total,448th,220.8,
Engineering Design - Average Points,272nd,78.37,
Engineering Design - Best Result,616th,24th,x2
Engineering Design - Total,637th,156.74,
Fuel - Average Points,64th,31.9,
Fuel - Best Result,359th,11th,x1
Fuel - Total,419th,63.79,
Points - Average Points,300th,327.5,
Points - Total,610th,655,
Skidpad - Average Points,609th,1.75,
Skidpad - Best Result,557th,27th,x1
Skidpad - Total,627th,3.5,
