Acceleration - Average Points,62nd,52.06,
Acceleration - Best Result,26th,1st,x2
Acceleration - Total,75th,1145.36,
AutoX - Average Points,76th,77.19,
AutoX - Best Result,175th,3rd,x1
AutoX - Total,77th,1698.12,
Business Presentation - Average Points,63rd,59.08,
Business Presentation - Best Result,50th,1st,x1
Business Presentation - Total,95th,1299.79,
Cost - Average Points,129th,68.3,
Cost - Best Result,133rd,2nd,x1
Cost - Total,102nd,1502.49,
Endurance - Average Points,74th,131.02,
Endurance - Best Result,45th,1st,x1
Endurance - Total,70th,2882.37,
Engineering Design - Average Points,87th,102.59,
Engineering Design - Best Result,84th,2nd,x1
Engineering Design - Total,90th,2257.0,
Fuel - Average Points,242nd,17.17,
Fuel - Best Result,273rd,7th,x1
Fuel - Total,138th,377.82,
Points - Average Points,62nd,536.64,
Points - Total,82nd,11806,
Skidpad - Average Points,105th,29.46,
Skidpad - Best Result,105th,2nd,x1
Skidpad - Total,89th,648.03,
