Acceleration - Average Points,565th,8.11,
Acceleration - Best Result,285th,8th,x1
Acceleration - Total,590th,32.45,
AutoX - Average Points,687th,1.12,
AutoX - Best Result,310th,9th,x1
AutoX - Total,689th,4.5,
Business Presentation - Average Points,140th,55.16,
Business Presentation - Best Result,138th,2nd,x1
Business Presentation - Total,507th,220.62,
Cost - Average Points,442nd,53.16,
Cost - Best Result,517th,15th,x1
Cost - Total,530th,212.65,
Endurance - Average Points,651st,0.25,
Endurance - Best Result,648th,58th,x1
Endurance - Total,650th,1.0,
Engineering Design - Average Points,531st,57.62,
Engineering Design - Best Result,215th,6th,x1
Engineering Design - Total,554th,230.5,
Points - Average Points,598th,166.75,
Points - Total,586th,667,
Skidpad - Average Points,579th,2.63,
Skidpad - Best Result,296th,9th,x1
Skidpad - Total,588th,10.51,
