Acceleration - Average Points,5th,68.79,
Acceleration - Best Result,156th,3rd,x1
Acceleration - Total,505th,68.79,
AutoX - Average Points,33rd,90.95,
AutoX - Best Result,60th,1st,x1
AutoX - Total,501st,90.95,
Cost - Average Points,871st,-100.0,
Cost - Best Result,827th,64th,x1
Cost - Total,868th,-100.0,
Endurance - Average Points,560th,8.0,
Endurance - Best Result,639th,48th,x1
Endurance - Total,631st,8.0,
Engineering Design - Average Points,704th,40.0,
Engineering Design - Best Result,822nd,61st,x1
Engineering Design - Total,785th,40.0,
Points - Average Points,697th,126.0,
Points - Total,784th,126,
Skidpad - Average Points,234th,18.58,
Skidpad - Best Result,565th,31st,x1
Skidpad - Total,557th,18.58,
