Acceleration - Average Points,71st,51.02,
Acceleration - Best Result,120th,2nd,x1
Acceleration - Total,67th,1224.59,
AutoX - Average Points,146th,62.14,
AutoX - Best Result,181st,3rd,x1
AutoX - Total,98th,1491.38,
Business Presentation - Average Points,97th,57.12,
Business Presentation - Best Result,155th,2nd,x1
Business Presentation - Total,85th,1370.92,
Cost - Average Points,34th,75.76,
Cost - Best Result,206th,3rd,x1
Cost - Total,70th,1818.26,
Endurance - Average Points,59th,139.26,
Endurance - Best Result,162nd,3rd,x1
Endurance - Total,58th,3342.28,
Engineering Design - Average Points,76th,104.21,
Engineering Design - Best Result,115th,3rd,x2
Engineering Design - Total,82nd,2501.12,
Fuel - Average Points,88th,28.0,
Fuel - Best Result,59th,1st,x1
Fuel - Total,59th,671.91,
Points - Average Points,49th,551.29,
Points - Total,68th,13231,
Skidpad - Average Points,50th,35.68,
Skidpad - Best Result,61st,1st,x1
Skidpad - Total,57th,856.43,
