Acceleration - Average Points,599th,5.61,
Acceleration - Best Result,367th,10th,x1
Acceleration - Total,621st,16.83,
AutoX - Average Points,687th,1.5,
AutoX - Best Result,360th,10th,x1
AutoX - Total,695th,4.5,
Business Presentation - Average Points,650th,34.56,
Business Presentation - Best Result,453rd,11th,x1
Business Presentation - Total,642nd,103.69,
Cost - Average Points,738th,25.6,
Cost - Best Result,517th,14th,x1
Cost - Total,681st,76.79,
Engineering Design - Average Points,705th,41.19,
Engineering Design - Best Result,428th,13th,x1
Engineering Design - Total,666th,123.57,
Points - Average Points,780th,94.0,
Points - Total,708th,282,
Skidpad - Average Points,524th,5.67,
Skidpad - Best Result,338th,10th,x1
Skidpad - Total,567th,17.0,
