Acceleration - Average Points,521st,13.32,
Acceleration - Best Result,596th,31st,x1
Acceleration - Total,530th,66.61,
AutoX - Average Points,567th,10.48,
AutoX - Best Result,590th,29th,x1
AutoX - Total,574th,52.4,
Business Presentation - Average Points,802nd,24.34,
Business Presentation - Best Result,824th,54th,x1
Business Presentation - Total,628th,121.68,
Cost - Average Points,649th,38.65,
Cost - Best Result,746th,35th,x1
Cost - Total,575th,193.26,
Engineering Design - Average Points,668th,47.0,
Engineering Design - Best Result,789th,47th,x1
Engineering Design - Total,579th,235.0,
Points - Average Points,683rd,137.4,
Points - Total,605th,687,
Skidpad - Average Points,579th,3.42,
Skidpad - Best Result,591st,32nd,x1
Skidpad - Total,576th,17.1,
