Acceleration - Average Points,79th,49.83,
Acceleration - Best Result,94th,2nd,x2
Acceleration - Total,112th,797.22,
AutoX - Average Points,15th,101.24,
AutoX - Best Result,93rd,1st,x1
AutoX - Total,78th,1619.79,
Business Presentation - Average Points,10th,65.8,
Business Presentation - Best Result,10th,1st,x4
Business Presentation - Total,117th,1052.74,
Cost - Average Points,62nd,72.79,
Cost - Best Result,87th,1st,x1
Cost - Total,140th,1164.61,
Endurance - Average Points,91st,123.28,
Endurance - Best Result,30th,1st,x2
Endurance - Total,122nd,1972.55,
Engineering Design - Average Points,10th,129.09,
Engineering Design - Best Result,18th,1st,x3
Engineering Design - Total,95th,2065.5,
Fuel - Average Points,183rd,20.68,
Fuel - Best Result,9th,1st,x3
Fuel - Total,149th,330.95,
Points - Average Points,31st,597.62,
Points - Total,106th,9562,
Skidpad - Average Points,49th,34.94,
Skidpad - Best Result,70th,1st,x1
Skidpad - Total,95th,559.04,
