Acceleration - Average Points,208th,36.9,
Acceleration - Best Result,595th,35th,x1
Acceleration - Total,574th,36.9,
AutoX - Average Points,596th,7.5,
AutoX - Best Result,609th,35th,x1
AutoX - Total,676th,7.5,
Business Presentation - Average Points,145th,55.0,
Business Presentation - Best Result,679th,29th,x1
Business Presentation - Total,731st,55.0,
Cost - Average Points,76th,71.0,
Cost - Best Result,635th,25th,x1
Cost - Total,680th,71.0,
Endurance - Average Points,285th,59.9,
Endurance - Best Result,452nd,15th,x1
Endurance - Total,536th,59.9,
Engineering Design - Average Points,63rd,105.0,
Engineering Design - Best Result,614th,25th,x1
Engineering Design - Total,687th,105.0,
Fuel - Average Points,872nd,-7.6,
Fuel - Best Result,518th,49th,x1
Fuel - Total,869th,-7.6,
Points - Average Points,287th,331.0,
Points - Total,679th,331,
Skidpad - Average Points,585th,2.5,
Skidpad - Best Result,590th,36th,x1
Skidpad - Total,645th,2.5,
