Acceleration - Average Points,369th,24.71,
Acceleration - Best Result,359th,9th,x1
Acceleration - Total,271st,395.3,
AutoX - Average Points,266th,46.14,
AutoX - Best Result,427th,12th,x1
AutoX - Total,216th,738.3,
Business Presentation - Average Points,491st,42.1,
Business Presentation - Best Result,417th,9th,x1
Business Presentation - Total,270th,673.62,
Cost - Average Points,308th,59.92,
Cost - Best Result,489th,11th,x1
Cost - Total,218th,958.77,
Endurance - Average Points,436th,31.08,
Endurance - Best Result,493rd,16th,x1
Endurance - Total,329th,497.2,
Engineering Design - Average Points,505th,60.31,
Engineering Design - Best Result,351st,9th,x1
Engineering Design - Total,300th,965.0,
Fuel - Average Points,366th,10.12,
Fuel - Best Result,355th,10th,x1
Fuel - Total,293rd,162.0,
Points - Average Points,393rd,277.44,
Points - Total,273rd,4439,
Skidpad - Average Points,362nd,12.49,
Skidpad - Best Result,425th,14th,x1
Skidpad - Total,273rd,199.9,
