Acceleration - Average Points,275th,31.55,
Acceleration - Best Result,384th,12th,x1
Acceleration - Total,295th,315.54,
AutoX - Average Points,361st,32.96,
AutoX - Best Result,483rd,19th,x1
AutoX - Total,331st,329.56,
Business Presentation - Average Points,516th,40.24,
Business Presentation - Best Result,653rd,26th,x1
Business Presentation - Total,375th,402.41,
Cost - Average Points,121st,68.36,
Cost - Best Result,137th,2nd,x1
Cost - Total,295th,683.55,
Endurance - Average Points,341st,45.62,
Endurance - Best Result,606th,33rd,x1
Endurance - Total,322nd,456.18,
Engineering Design - Average Points,535th,57.3,
Engineering Design - Best Result,381st,12th,x1
Engineering Design - Total,396th,573.0,
Fuel - Average Points,317th,12.75,
Fuel - Best Result,472nd,25th,x1
Fuel - Total,309th,127.48,
Points - Average Points,326th,305.4,
Points - Total,338th,3054,
Skidpad - Average Points,267th,16.65,
Skidpad - Best Result,337th,11th,x1
Skidpad - Total,278th,166.47,
