Acceleration - Average Points,648th,1.46,
Acceleration - Best Result,313th,9th,x1
Acceleration - Total,621st,16.1,
AutoX - Average Points,544th,11.73,
AutoX - Best Result,236th,6th,x2
AutoX - Total,463rd,129.06,
Business Presentation - Average Points,652nd,34.28,
Business Presentation - Best Result,305th,6th,x1
Business Presentation - Total,387th,377.06,
Cost - Average Points,506th,48.74,
Cost - Best Result,250th,4th,x1
Cost - Total,361st,536.18,
Endurance - Average Points,637th,1.64,
Endurance - Best Result,318th,8th,x1
Endurance - Total,601st,18.0,
Engineering Design - Average Points,678th,43.63,
Engineering Design - Best Result,229th,6th,x1
Engineering Design - Total,430th,479.88,
Points - Average Points,652nd,140.73,
Points - Total,456th,1548,
Skidpad - Average Points,612th,1.03,
Skidpad - Best Result,284th,8th,x1
Skidpad - Total,584th,11.3,
