Business Presentation - Average Points,720th,30.24,
Business Presentation - Best Result,358th,8th,x1
Business Presentation - Total,573rd,151.19,
Cost - Average Points,398th,55.5,
Cost - Best Result,283rd,5th,x1
Cost - Total,483rd,277.5,
Endurance - Average Points,622nd,2.6,
Endurance - Best Result,288th,7th,x1
Endurance - Total,618th,13.0,
Engineering Design - Average Points,591st,52.64,
Engineering Design - Best Result,317th,9th,x1
Engineering Design - Total,530th,263.21,
Points - Average Points,651st,140.8,
Points - Total,583rd,704,
