Acceleration - Average Points,273rd,31.72,
Acceleration - Best Result,75th,1st,x1
Acceleration - Total,76th,1078.37,
AutoX - Average Points,174th,57.36,
AutoX - Best Result,140th,2nd,x1
AutoX - Total,56th,1950.14,
Business Presentation - Average Points,192nd,52.87,
Business Presentation - Best Result,201st,3rd,x1
Business Presentation - Total,43rd,1797.57,
Cost - Average Points,199th,65.23,
Cost - Best Result,38th,1st,x2
Cost - Total,39th,2217.73,
Endurance - Average Points,324th,49.02,
Endurance - Best Result,59th,1st,x1
Endurance - Total,148th,1666.76,
Engineering Design - Average Points,127th,95.76,
Engineering Design - Best Result,172nd,4th,x1
Engineering Design - Total,37th,3256.0,
Fuel - Average Points,349th,10.69,
Fuel - Best Result,234th,6th,x2
Fuel - Total,137th,363.36,
Points - Average Points,211th,380.82,
Points - Total,69th,12948,
Skidpad - Average Points,228th,19.45,
Skidpad - Best Result,118th,2nd,x1
Skidpad - Total,80th,661.3,
