Acceleration - Average Points,373rd,23.94,
Acceleration - Best Result,423rd,13th,x1
Acceleration - Total,505th,71.83,
AutoX - Average Points,451st,22.93,
AutoX - Best Result,634th,39th,x1
AutoX - Total,547th,68.8,
Business Presentation - Average Points,614th,36.2,
Business Presentation - Best Result,836th,69th,x1
Business Presentation - Total,630th,108.6,
Cost - Average Points,854th,-4.52,
Cost - Best Result,784th,50th,x1
Cost - Total,853rd,-13.56,
Engineering Design - Average Points,597th,53.33,
Engineering Design - Best Result,826th,63rd,x1
Engineering Design - Total,618th,160.0,
Points - Average Points,682nd,132.0,
Points - Total,659th,396,
