Acceleration - Average Points,304th,29.39,
Acceleration - Best Result,271st,6th,x1
Acceleration - Total,323rd,293.88,
AutoX - Average Points,191st,55.61,
AutoX - Best Result,241st,5th,x1
AutoX - Total,260th,556.1,
Business Presentation - Average Points,207th,52.5,
Business Presentation - Best Result,466th,11th,x1
Business Presentation - Total,330th,524.98,
Cost - Average Points,200th,65.16,
Cost - Best Result,332nd,6th,x1
Cost - Total,332nd,651.55,
Endurance - Average Points,116th,113.98,
Endurance - Best Result,160th,3rd,x1
Endurance - Total,199th,1139.81,
Engineering Design - Average Points,216th,83.72,
Engineering Design - Best Result,361st,10th,x1
Engineering Design - Total,333rd,837.21,
Fuel - Average Points,495th,2.73,
Fuel - Best Result,326th,9th,x1
Fuel - Total,491st,27.28,
Points - Average Points,164th,421.7,
Points - Total,285th,4217,
Skidpad - Average Points,222nd,20.81,
Skidpad - Best Result,112th,2nd,x1
Skidpad - Total,266th,208.06,
